participant,group,labelled,target,item,trial,basic_n,contrast_n,sub_n,sup_n,other_n,basic_prop,contrast_prop,sub_prop,sup_prop,other_prop,coding
831e181ae058c487ae16418a2b8d1dd9,F,TRUE,label2,furniture,critical,0,2,0,0,0,0,1,0,0,0,Other
831e181ae058c487ae16418a2b8d1dd9,F,TRUE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
831e181ae058c487ae16418a2b8d1dd9,F,FALSE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
831e181ae058c487ae16418a2b8d1dd9,F,FALSE,label1,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0f997abc4740e6447353b47d1aa36aae,F,TRUE,label2,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0f997abc4740e6447353b47d1aa36aae,F,TRUE,label1,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0f997abc4740e6447353b47d1aa36aae,F,FALSE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0f997abc4740e6447353b47d1aa36aae,F,FALSE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0f997abc4740e6447353b47d1aa36aae,F,TRUE,label2,furniture,critical,1,0,2,0,0,0.3333333333333333,0,1,0,0,Subordinate
0f997abc4740e6447353b47d1aa36aae,F,TRUE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0f997abc4740e6447353b47d1aa36aae,F,FALSE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0f997abc4740e6447353b47d1aa36aae,F,FALSE,label1,vehicle,critical,3,0,2,0,0,1,0,1,0,0,Subordinate
46d02a2f57441c7c97aaf2f6fa16550c,G,FALSE,label1,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
46d02a2f57441c7c97aaf2f6fa16550c,G,TRUE,label1,beast,critical,2,0,2,0,0,0.6666666666666666,0,1,0,0,Subordinate
46d02a2f57441c7c97aaf2f6fa16550c,G,FALSE,label2,electronics,critical,0,2,2,0,0,0,1,1,0,0,Basic
46d02a2f57441c7c97aaf2f6fa16550c,G,TRUE,label2,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
46d02a2f57441c7c97aaf2f6fa16550c,G,FALSE,label1,furniture,critical,3,2,2,0,0,1,1,1,0,0,Basic
46d02a2f57441c7c97aaf2f6fa16550c,G,TRUE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
46d02a2f57441c7c97aaf2f6fa16550c,G,FALSE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
46d02a2f57441c7c97aaf2f6fa16550c,G,TRUE,label2,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
630de6cbb02512404ef2f0d43396b025,G,FALSE,label1,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
630de6cbb02512404ef2f0d43396b025,G,TRUE,label1,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
630de6cbb02512404ef2f0d43396b025,G,FALSE,label2,electronics,critical,0,2,2,0,0,0,1,1,0,0,Basic
630de6cbb02512404ef2f0d43396b025,G,TRUE,label2,fruit,critical,0,2,0,0,0,0,1,0,0,0,Other
630de6cbb02512404ef2f0d43396b025,G,FALSE,label1,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
630de6cbb02512404ef2f0d43396b025,G,TRUE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
630de6cbb02512404ef2f0d43396b025,G,FALSE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
630de6cbb02512404ef2f0d43396b025,G,TRUE,label2,vehicle,critical,0,1,0,0,0,0,0.5,0,0,0,Other
aa3880fec305d5db5c49147827562722,H,TRUE,label2,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
aa3880fec305d5db5c49147827562722,H,FALSE,label2,beast,critical,0,0,1,0,0,0,0,0.5,0,0,Other
aa3880fec305d5db5c49147827562722,H,TRUE,label1,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
aa3880fec305d5db5c49147827562722,H,FALSE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
aa3880fec305d5db5c49147827562722,H,TRUE,label2,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
aa3880fec305d5db5c49147827562722,H,FALSE,label2,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
aa3880fec305d5db5c49147827562722,H,TRUE,label1,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
aa3880fec305d5db5c49147827562722,H,FALSE,label1,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ace9e433a05b7bb8dc605e8853bd1cbd,H,TRUE,label2,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ace9e433a05b7bb8dc605e8853bd1cbd,H,FALSE,label2,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ace9e433a05b7bb8dc605e8853bd1cbd,H,TRUE,label1,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ace9e433a05b7bb8dc605e8853bd1cbd,H,FALSE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ace9e433a05b7bb8dc605e8853bd1cbd,H,TRUE,label2,furniture,critical,0,0,1,0,0,0,0,0.5,0,0,Other
ace9e433a05b7bb8dc605e8853bd1cbd,H,FALSE,label2,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ace9e433a05b7bb8dc605e8853bd1cbd,H,TRUE,label1,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ace9e433a05b7bb8dc605e8853bd1cbd,H,FALSE,label1,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
dbe645e9da5c1e33a270e637d69133c3,E,FALSE,label1,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
dbe645e9da5c1e33a270e637d69133c3,E,FALSE,label2,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
dbe645e9da5c1e33a270e637d69133c3,E,TRUE,label1,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
dbe645e9da5c1e33a270e637d69133c3,E,TRUE,label2,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
dbe645e9da5c1e33a270e637d69133c3,E,FALSE,label1,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
dbe645e9da5c1e33a270e637d69133c3,E,FALSE,label2,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
dbe645e9da5c1e33a270e637d69133c3,E,TRUE,label1,vegetable,critical,0,0,1,0,0,0,0,0.5,0,0,Other
dbe645e9da5c1e33a270e637d69133c3,E,TRUE,label2,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
8af406bb4b59da4e7964204660ec8ac8,E,FALSE,label1,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
8af406bb4b59da4e7964204660ec8ac8,E,FALSE,label2,beast,critical,3,2,2,1,0,1,1,1,0.2,0,Other
8af406bb4b59da4e7964204660ec8ac8,E,TRUE,label1,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
8af406bb4b59da4e7964204660ec8ac8,E,TRUE,label2,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
8af406bb4b59da4e7964204660ec8ac8,E,FALSE,label1,furniture,critical,3,2,2,0,0,1,1,1,0,0,Basic
8af406bb4b59da4e7964204660ec8ac8,E,FALSE,label2,light,critical,3,2,2,3,0,1,1,1,0.6,0,Other
8af406bb4b59da4e7964204660ec8ac8,E,TRUE,label1,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
8af406bb4b59da4e7964204660ec8ac8,E,TRUE,label2,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
43cd1a5de37abb3c18e3403a237e2ff7,G,FALSE,label1,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
43cd1a5de37abb3c18e3403a237e2ff7,G,TRUE,label1,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
43cd1a5de37abb3c18e3403a237e2ff7,G,FALSE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
43cd1a5de37abb3c18e3403a237e2ff7,G,TRUE,label2,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
43cd1a5de37abb3c18e3403a237e2ff7,G,FALSE,label1,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
43cd1a5de37abb3c18e3403a237e2ff7,G,TRUE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
43cd1a5de37abb3c18e3403a237e2ff7,G,FALSE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
43cd1a5de37abb3c18e3403a237e2ff7,G,TRUE,label2,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fb910e75d33e96eebd254e007346a08e,E,FALSE,label1,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
fb910e75d33e96eebd254e007346a08e,E,FALSE,label2,beast,critical,3,2,2,0,0,1,1,1,0,0,Basic
fb910e75d33e96eebd254e007346a08e,E,TRUE,label1,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fb910e75d33e96eebd254e007346a08e,E,TRUE,label2,fruit,critical,1,0,2,0,0,0.3333333333333333,0,1,0,0,Subordinate
fb910e75d33e96eebd254e007346a08e,E,FALSE,label1,furniture,critical,3,2,2,0,0,1,1,1,0,0,Basic
fb910e75d33e96eebd254e007346a08e,E,FALSE,label2,light,critical,0,2,2,0,0,0,1,1,0,0,Basic
fb910e75d33e96eebd254e007346a08e,E,TRUE,label1,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fb910e75d33e96eebd254e007346a08e,E,TRUE,label2,vehicle,critical,2,0,2,0,0,0.6666666666666666,0,1,0,0,Subordinate
d8bff87638510d9c6f20de43107cd8a0,F,TRUE,label2,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
d8bff87638510d9c6f20de43107cd8a0,F,TRUE,label1,beast,critical,0,0,2,1,0,0,0,1,0.2,0,Other
d8bff87638510d9c6f20de43107cd8a0,F,FALSE,label2,electronics,critical,0,2,0,0,0,0,1,0,0,0,Other
d8bff87638510d9c6f20de43107cd8a0,F,FALSE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
d8bff87638510d9c6f20de43107cd8a0,F,TRUE,label2,furniture,critical,0,1,0,0,0,0,0.5,0,0,0,Other
d8bff87638510d9c6f20de43107cd8a0,F,TRUE,label1,light,critical,0,2,2,0,0,0,1,1,0,0,Basic
d8bff87638510d9c6f20de43107cd8a0,F,FALSE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
d8bff87638510d9c6f20de43107cd8a0,F,FALSE,label1,vehicle,critical,0,0,1,0,1,0,0,0.5,0,0.125,Other
0eb2c2950e65dad3551e406b4b2cb608,F,TRUE,label2,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0eb2c2950e65dad3551e406b4b2cb608,F,TRUE,label1,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0eb2c2950e65dad3551e406b4b2cb608,F,FALSE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0eb2c2950e65dad3551e406b4b2cb608,F,FALSE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0eb2c2950e65dad3551e406b4b2cb608,F,TRUE,label2,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0eb2c2950e65dad3551e406b4b2cb608,F,TRUE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0eb2c2950e65dad3551e406b4b2cb608,F,FALSE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0eb2c2950e65dad3551e406b4b2cb608,F,FALSE,label1,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ec75c65e22729f34583b3b0d00ec4372,H,TRUE,label2,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ec75c65e22729f34583b3b0d00ec4372,H,FALSE,label2,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ec75c65e22729f34583b3b0d00ec4372,H,TRUE,label1,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ec75c65e22729f34583b3b0d00ec4372,H,FALSE,label1,fruit,critical,1,2,2,0,0,0.3333333333333333,1,1,0,0,Basic
ec75c65e22729f34583b3b0d00ec4372,H,TRUE,label2,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ec75c65e22729f34583b3b0d00ec4372,H,FALSE,label2,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ec75c65e22729f34583b3b0d00ec4372,H,TRUE,label1,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
ec75c65e22729f34583b3b0d00ec4372,H,FALSE,label1,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0cf00dad477b07d30710a738ef1979eb,E,FALSE,label1,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
0cf00dad477b07d30710a738ef1979eb,E,FALSE,label2,beast,critical,3,2,2,1,0,1,1,1,0.2,0,Other
0cf00dad477b07d30710a738ef1979eb,E,TRUE,label1,electronics,critical,0,0,2,2,0,0,0,1,0.4,0,Other
0cf00dad477b07d30710a738ef1979eb,E,TRUE,label2,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0cf00dad477b07d30710a738ef1979eb,E,FALSE,label1,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0cf00dad477b07d30710a738ef1979eb,E,FALSE,label2,light,critical,0,2,2,0,0,0,1,1,0,0,Basic
0cf00dad477b07d30710a738ef1979eb,E,TRUE,label1,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
0cf00dad477b07d30710a738ef1979eb,E,TRUE,label2,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
